NODE_ID,NODE_TYPE,NODE_NAME,TURN_P,x,y
2170005800.0,101,중앙역사거리,1,126.8367794,37.31660643
2170019800.0,101,공용주차장,0,126.8296691,37.30726193
2170019000.0,103,속성변화점,0,126.8359106,37.30671787
2170020400.0,101,공용주차장교차로,1,126.829685,37.307716
2170020800.0,101,새은혜교회,1,126.8268643,37.30788871
2170024400.0,101,로데오사거리,0,126.8298533,37.3097539
2170107203.0,101,초지동765,0,126.8179002,37.3137923
2170108102.0,101,고잔동794,0,126.8220518,37.31393751
2170144700.0,101,고잔동842,0,126.840602,37.31379088
2330499601.0,101,아고라홍보관,0,126.8371153,37.2999051
2330499602.0,101,국제문화관,0,126.8345798,37.29888792
2330499603.0,101,본관,0,126.8328952,37.29815571
2330499604.0,101,셔틀콕,0,126.8379812,37.29849166
2330499605.0,101,컨벤션센터,0,126.8385187,37.29767246
2330499606.0,101,디자인대학,0,126.8303771,37.2969943
2330499607.0,101,예체능대학,0,126.833795,37.29675587
2330499608.0,101,대운동장뒷편,0,126.8310342,37.29566171
2330499609.0,101,카카오데이터센터,0,126.8327705,37.29338005
2330499610.0,101,테니스장,0,126.8354869,37.29408666
2330499611.0,101,학술정보관,0,126.8355246,37.29747912
2330499612.0,101,노천극장,0,126.8389034,37.29709181
2330499613.0,101,라이언스홀,0,126.8396787,37.2958224
2330499614.0,101,LG이노텍,0,126.842124,37.29683035
2330499615.0,101,창업보육센터,0,126.8371996,37.29480085
2330499616.0,101,기숙사,0,126.8360413,37.2932765
2330499617.0,101,기숙사오르막,0,126.8371399,37.29373304
2330499618.0,101,경기테크노파크,0,126.8305175,37.29221
2330499619.0,101,농구장,0,126.8346834,37.295356
2330499620.0,101,4공학관,0,126.8363905,37.29606794
